0.000000	0.264093
1.000000	0.262566
2.000000	0.252891
3.000000	0.249327
4.000000	0.250855
5.000000	0.250855
6.000000	0.242708
7.000000	0.236598
8.000000	0.238634
9.000000	0.261038
10.000000	0.289552
11.000000	0.284969
12.000000	0.262566
13.000000	0.253400
14.000000	0.265111
15.000000	0.281914
16.000000	0.271731
17.000000	0.275295
18.000000	0.296680
19.000000	0.309410
20.000000	0.321630
21.000000	0.331304
22.000000	0.302790
23.000000	0.276823
24.000000	0.337414
25.000000	0.396479
26.000000	0.392405
27.000000	0.329777
28.000000	0.275295
29.000000	0.272240
30.000000	0.324176
31.000000	0.388332
32.000000	0.397497
33.000000	0.344034
34.000000	0.282933
35.000000	0.278350
36.000000	0.336396
37.000000	0.398006
38.000000	0.415318
39.000000	0.368474
40.000000	0.302790
41.000000	0.274277
42.000000	0.338433
43.000000	0.400043
44.000000	0.410227
45.000000	0.368474
46.000000	0.305336
47.000000	0.267657
48.000000	0.304827
49.000000	0.370002
50.000000	0.415318
51.000000	0.417355
52.000000	0.348616
53.000000	0.284460
54.000000	0.285479
55.000000	0.329268
56.000000	0.371020
57.000000	0.410736
58.000000	0.393933
59.000000	0.340470
60.000000	0.282423
61.000000	0.253400
62.000000	0.279878
63.000000	0.339960
64.000000	0.399025
65.000000	0.412263
66.000000	0.365419
67.000000	0.292607
68.000000	0.270203
69.000000	0.312465
70.000000	0.375093
71.000000	0.409208
72.000000	0.374584
73.000000	0.305336
74.000000	0.262056
75.000000	0.282423
76.000000	0.352690
77.000000	0.401061
78.000000	0.376621
79.000000	0.298717
80.000000	0.276823
81.000000	0.324685
82.000000	0.389350
83.000000	0.393933
84.000000	0.334869
85.000000	0.272240
86.000000	0.267148
87.000000	0.324176
88.000000	0.387823
89.000000	0.373566
90.000000	0.299735
91.000000	0.256965
92.000000	0.282933
93.000000	0.325703
94.000000	0.382222
95.000000	0.391896
96.000000	0.313992
97.000000	0.258492
98.000000	0.245763
99.000000	0.301263
100.000000	0.377130
101.000000	0.393933
102.000000	0.355236
103.000000	0.291079
104.000000	0.245254
105.000000	0.250345
106.000000	0.313992
107.000000	0.383749
108.000000	0.393933
109.000000	0.322648
110.000000	0.260529
111.000000	0.243726
112.000000	0.281405
113.000000	0.357782
114.000000	0.390878
115.000000	0.342506
116.000000	0.273258
117.000000	0.267657
118.000000	0.336905
119.000000	0.395970
120.000000	0.378658
121.000000	0.298717
122.000000	0.247290
123.000000	0.233543
124.000000	0.284969
125.000000	0.361346
126.000000	0.408190
127.000000	0.398516
128.000000	0.327231
129.000000	0.261547
130.000000	0.262056
131.000000	0.331814
132.000000	0.393424
133.000000	0.375093
134.000000	0.304827
135.000000	0.251364
136.000000	0.256965
137.000000	0.316029
138.000000	0.385277
139.000000	0.402080
140.000000	0.347598
141.000000	0.271731
142.000000	0.260020
143.000000	0.311446
144.000000	0.386295
145.000000	0.393424
146.000000	0.326722
147.000000	0.261038
148.000000	0.281405
149.000000	0.358291
150.000000	0.411245
151.000000	0.404626
152.000000	0.327231
153.000000	0.261038
154.000000	0.276823
155.000000	0.362364
156.000000	0.389350
157.000000	0.340470
158.000000	0.282933
159.000000	0.239653
160.000000	0.257983
161.000000	0.335378
162.000000	0.401061
163.000000	0.392405
164.000000	0.309919
165.000000	0.258492
166.000000	0.287515
167.000000	0.370511
168.000000	0.387314
169.000000	0.312974
170.000000	0.255946
171.000000	0.271731
172.000000	0.345561
173.000000	0.406153
174.000000	0.385786
175.000000	0.308391
176.000000	0.253400
177.000000	0.287006
178.000000	0.367456
179.000000	0.415318
180.000000	0.387823
181.000000	0.309919
182.000000	0.255946
183.000000	0.299735
184.000000	0.385277
185.000000	0.371020
186.000000	0.294135
187.000000	0.255946
188.000000	0.299226
189.000000	0.382731
190.000000	0.416846
191.000000	0.369493
192.000000	0.291079
193.000000	0.253400
194.000000	0.298208
195.000000	0.380185
196.000000	0.413791
197.000000	0.366947
198.000000	0.292098
199.000000	0.250345
200.000000	0.299226
201.000000	0.380694
202.000000	0.415318
203.000000	0.370511
204.000000	0.291589
205.000000	0.248309
206.000000	0.302281
207.000000	0.389860
208.000000	0.416337
209.000000	0.390878
210.000000	0.353708
211.000000	0.282423
212.000000	0.259001
213.000000	0.329268
214.000000	0.399534
215.000000	0.363892
216.000000	0.285988
217.000000	0.243726
218.000000	0.288024
219.000000	0.378658
220.000000	0.426011
221.000000	0.411245
222.000000	0.344543
223.000000	0.270203
224.000000	0.259511
225.000000	0.326213
226.000000	0.402080
227.000000	0.396988
228.000000	0.317047
229.000000	0.254928
230.000000	0.262056
231.000000	0.340979
232.000000	0.412773
233.000000	0.407172
234.000000	0.334359
235.000000	0.265111
236.000000	0.274786
237.000000	0.357272
238.000000	0.418883
239.000000	0.427539
240.000000	0.371529
241.000000	0.289552
242.000000	0.253910
243.000000	0.290061
244.000000	0.355745
245.000000	0.418883
246.000000	0.419901
247.000000	0.346070
248.000000	0.270203
249.000000	0.270712
250.000000	0.353708
251.000000	0.415318
252.000000	0.383240
253.000000	0.290570
254.000000	0.269185
255.000000	0.343015
256.000000	0.410736
257.000000	0.396988
258.000000	0.316029
259.000000	0.254928
260.000000	0.249836
261.000000	0.327231
262.000000	0.402080
263.000000	0.363892
264.000000	0.284460
265.000000	0.248309
266.000000	0.285479
267.000000	0.375093
268.000000	0.414300
269.000000	0.370002
270.000000	0.292098
271.000000	0.246272
272.000000	0.278350
273.000000	0.362873
274.000000	0.423974
275.000000	0.388841
276.000000	0.293625
277.000000	0.296171
278.000000	0.368474
279.000000	0.427029
280.000000	0.424484
281.000000	0.362873
282.000000	0.280387
283.000000	0.261547
284.000000	0.325703
285.000000	0.402080
286.000000	0.423974
287.000000	0.386805
288.000000	0.307882
289.000000	0.247290
290.000000	0.238634
291.000000	0.287006
292.000000	0.380185
293.000000	0.413791
294.000000	0.373566
295.000000	0.296680
296.000000	0.242199
297.000000	0.262566
298.000000	0.347089
299.000000	0.415318
300.000000	0.402080
301.000000	0.318575
302.000000	0.257983
303.000000	0.296171
304.000000	0.375093
305.000000	0.433140
306.000000	0.456052
307.000000	0.427539
308.000000	0.330795
