File Dati SpectraSuite
++++++++++++++++++++++++++++++++++++
Data: Tue Dec 02 15:04:04 CET 2025
Utente: Gruppo 7
Spettro Scuro Presente: Si
Spettro di Riferimento Presente: No
Numero di Componenti Spettri Campionati: 1
Spettrometri: USB2G34644
Tempo di integrazione (usec): 3000 (USB2G34644)
Media Spettri: 10 (USB2G34644)
Appiattimento Boxcar: 0 (USB2G34644)
Correggi Oscurità Elettronica: No (USB2G34644)
Strobo/Lampada Abilitato: No (USB2G34644)
Correct for Detector Non-linearity: No (USB2G34644)
Correggi Stray Light: No (USB2G34644)
Numero di Pixel nello Spettro Elaborato: 651
>>>>>Comincia Dati dello Spettro Elaborati<<<<<
350.00	-4.69
351.00	-7.06
352.00	5.01
353.00	-2.97
354.00	-3.90
355.00	-2.76
356.00	-5.08
357.00	-0.60
358.00	-0.40
359.00	-1.74
360.00	-1.46
361.00	-2.98
362.00	-2.69
363.00	-3.47
364.00	-5.69
365.00	-3.73
366.00	-2.53
367.00	-3.61
368.00	-3.51
369.00	-4.94
370.00	-4.71
371.00	-0.76
372.00	-1.23
373.00	-2.07
374.00	0.42
375.00	-6.23
376.00	-2.37
377.00	3.30
378.00	-5.92
379.00	-4.39
380.00	-4.11
381.00	-0.38
382.00	-2.20
383.00	-1.60
384.00	1.44
385.00	0.15
386.00	-3.91
387.00	-3.87
388.00	-5.95
389.00	-5.48
390.00	-4.46
391.00	-3.21
392.00	-6.14
393.00	-3.66
394.00	-0.90
395.00	0.02
396.00	-2.24
397.00	-3.77
398.00	-0.78
399.00	1.24
400.00	0.94
401.00	-1.12
402.00	0.41
403.00	-1.82
404.00	-7.76
405.00	-7.73
406.00	-4.39
407.00	-3.59
408.00	-1.94
409.00	-3.96
410.00	-0.89
411.00	-0.53
412.00	-6.35
413.00	0.45
414.00	-1.23
415.00	-6.86
416.00	-4.35
417.00	-6.49
418.00	-4.89
419.00	-4.25
420.00	-1.19
421.00	-6.23
422.00	-3.53
423.00	-4.94
424.00	-6.94
425.00	1.42
426.00	-6.98
427.00	-0.56
428.00	-1.66
429.00	-3.22
430.00	-5.32
431.00	-4.69
432.00	-3.30
433.00	-3.13
434.00	-4.57
435.00	-10.59
436.00	-13.22
437.00	-2.85
438.00	1.95
439.00	-1.72
440.00	-3.79
441.00	-0.85
442.00	-2.49
443.00	-7.57
444.00	-7.61
445.00	-4.22
446.00	-0.63
447.00	-2.58
448.00	-4.09
449.00	-5.05
450.00	-5.70
451.00	-0.13
452.00	-4.38
453.00	-2.56
454.00	-4.23
455.00	0.03
456.00	-4.83
457.00	-6.24
458.00	-7.96
459.00	-4.79
460.00	-5.34
461.00	1.00
462.00	-0.57
463.00	-1.70
464.00	-3.93
465.00	-3.71
466.00	-5.26
467.00	-6.24
468.00	2.08
469.00	-2.41
470.00	-5.59
471.00	-0.70
472.00	-0.97
473.00	-0.81
474.00	-3.86
475.00	-3.72
476.00	-4.72
477.00	-3.63
478.00	-6.36
479.00	-6.48
480.00	-4.03
481.00	-7.34
482.00	-3.32
483.00	-2.12
484.00	-12.77
485.00	-4.37
486.00	-3.05
487.00	-8.22
488.00	-4.00
489.00	-5.36
490.00	-5.09
491.00	-1.43
492.00	-5.52
493.00	0.24
494.00	-4.35
495.00	-3.83
496.00	-7.15
497.00	-5.23
498.00	-5.25
499.00	-3.67
500.00	-7.87
501.00	-4.07
502.00	-0.77
503.00	-9.30
504.00	-4.08
505.00	-1.79
506.00	-2.52
507.00	-7.70
508.00	-5.72
509.00	-2.12
510.00	-6.67
511.00	-7.98
512.00	-5.00
513.00	-2.66
514.00	-3.88
515.00	-5.45
516.00	-4.38
517.00	-5.20
518.00	-2.37
519.00	-6.08
520.00	-9.07
521.00	-9.88
522.00	-10.26
523.00	-3.00
524.00	-20.26
525.00	-6.83
526.00	-0.62
527.00	-4.18
528.00	-9.79
529.00	-2.29
530.00	-6.82
531.00	-2.49
532.00	-4.61
533.00	-5.27
534.00	-2.92
535.00	-4.05
536.00	-3.99
537.00	-2.46
538.00	-8.35
539.00	-8.07
540.00	-7.19
541.00	-10.80
542.00	-8.61
543.00	-8.20
544.00	-5.55
545.00	-12.16
546.00	-19.54
547.00	-12.35
548.00	-8.80
549.00	-5.89
550.00	-8.24
551.00	-7.09
552.00	-11.51
553.00	-6.38
554.00	-8.08
555.00	-2.53
556.00	-5.20
557.00	-5.62
558.00	-4.69
559.00	-4.64
560.00	-5.49
561.00	-8.73
562.00	-4.71
563.00	-5.53
564.00	-5.83
565.00	-4.96
566.00	-11.62
567.00	-3.43
568.00	-9.99
569.00	-4.44
570.00	-11.69
571.00	-4.46
572.00	-11.07
573.00	-10.53
574.00	-4.86
575.00	-3.89
576.00	-13.42
577.00	-8.96
578.00	-8.12
579.00	-7.59
580.00	-6.70
581.00	-9.04
582.00	-7.23
583.00	-7.76
584.00	-6.23
585.00	-9.29
586.00	-8.19
587.00	-4.93
588.00	-4.49
589.00	-9.06
590.00	-5.29
591.00	-6.93
592.00	-7.88
593.00	-7.31
594.00	-7.10
595.00	-6.81
596.00	-9.74
597.00	-7.42
598.00	-0.75
599.00	-4.66
600.00	-8.98
601.00	-6.48
602.00	-8.04
603.00	-4.18
604.00	-5.56
605.00	-11.56
606.00	-6.20
607.00	-4.74
608.00	-5.60
609.00	-7.40
610.00	-7.23
611.00	-11.35
612.00	-7.55
613.00	-4.04
614.00	-3.25
615.00	-5.82
616.00	-4.32
617.00	-5.54
618.00	-3.42
619.00	-3.28
620.00	-7.94
621.00	-3.43
622.00	-1.60
623.00	-4.61
624.00	-5.71
625.00	-5.40
626.00	0.33
627.00	-2.77
628.00	-4.65
629.00	-4.21
630.00	-0.05
631.00	-5.01
632.00	-5.75
633.00	-6.46
634.00	-3.54
635.00	0.53
636.00	-2.15
637.00	-1.99
638.00	-6.26
639.00	-1.21
640.00	-3.30
641.00	-6.04
642.00	-7.02
643.00	-0.04
644.00	-1.18
645.00	-4.01
646.00	-2.05
647.00	-6.94
648.00	-4.54
649.00	-0.77
650.00	-3.29
651.00	2.23
652.00	-3.64
653.00	-3.40
654.00	-3.85
655.00	-4.60
656.00	-2.29
657.00	-9.62
658.00	-3.55
659.00	0.69
660.00	-4.58
661.00	-5.45
662.00	-5.28
663.00	1.27
664.00	0.38
665.00	-3.28
666.00	0.17
667.00	-4.25
668.00	-7.07
669.00	-2.93
670.00	-3.25
671.00	-6.44
672.00	-3.66
673.00	-3.97
674.00	-4.50
675.00	-0.56
676.00	-3.37
677.00	-2.41
678.00	-4.43
679.00	-4.88
680.00	-1.68
681.00	-5.12
682.00	-3.41
683.00	-1.88
684.00	-1.93
685.00	-3.63
686.00	-3.73
687.00	-2.84
688.00	-10.51
689.00	-2.07
690.00	-6.43
691.00	-1.84
692.00	-2.28
693.00	-2.67
694.00	-4.17
695.00	-1.65
696.00	-0.55
697.00	-3.25
698.00	-3.01
699.00	-3.87
700.00	1.18
701.00	-1.76
702.00	-1.70
703.00	-6.16
704.00	-1.88
705.00	1.95
706.00	-6.25
707.00	0.68
708.00	-2.28
709.00	-0.67
710.00	-2.09
711.00	-6.62
712.00	-2.94
713.00	-1.14
714.00	-8.23
715.00	-3.45
716.00	-1.45
717.00	-0.82
718.00	-4.74
719.00	-2.14
720.00	-4.32
721.00	-4.31
722.00	-3.83
723.00	1.51
724.00	0.32
725.00	-3.41
726.00	-7.85
727.00	1.38
728.00	-2.52
729.00	-4.20
730.00	5.08
731.00	2.99
732.00	0.24
733.00	-3.71
734.00	1.66
735.00	3.13
736.00	-1.27
737.00	1.54
738.00	-1.26
739.00	2.09
740.00	0.40
741.00	-1.13
742.00	5.82
743.00	4.89
744.00	2.61
745.00	1.34
746.00	6.33
747.00	5.81
748.00	1.24
749.00	5.27
750.00	4.01
751.00	8.92
752.00	11.98
753.00	10.65
754.00	9.64
755.00	12.58
756.00	11.45
757.00	12.94
758.00	19.75
759.00	22.82
760.00	30.27
761.00	34.81
762.00	35.35
763.00	24.85
764.00	41.86
765.00	42.69
