File Dati SpectraSuite
++++++++++++++++++++++++++++++++++++
Data: Tue Dec 02 15:08:10 CET 2025
Utente: Gruppo 7
Spettro Scuro Presente: Si
Spettro di Riferimento Presente: No
Numero di Componenti Spettri Campionati: 1
Spettrometri: USB2G34644
Tempo di integrazione (usec): 3000 (USB2G34644)
Media Spettri: 10 (USB2G34644)
Appiattimento Boxcar: 0 (USB2G34644)
Correggi Oscurità Elettronica: No (USB2G34644)
Strobo/Lampada Abilitato: No (USB2G34644)
Correct for Detector Non-linearity: No (USB2G34644)
Correggi Stray Light: No (USB2G34644)
Numero di Pixel nello Spettro Elaborato: 651
>>>>>Comincia Dati dello Spettro Elaborati<<<<<
350.00	-5.82
351.00	-7.88
352.00	3.88
353.00	-5.02
354.00	-3.23
355.00	-2.96
356.00	-5.16
357.00	-2.18
358.00	-1.50
359.00	-3.45
360.00	-2.16
361.00	-4.06
362.00	-3.36
363.00	-5.52
364.00	-6.44
365.00	-4.44
366.00	-3.17
367.00	-4.42
368.00	-3.91
369.00	-6.67
370.00	-5.91
371.00	-1.98
372.00	-1.99
373.00	-2.17
374.00	-0.87
375.00	-7.90
376.00	-3.69
377.00	3.37
378.00	-5.98
379.00	-3.32
380.00	-5.53
381.00	-0.61
382.00	-3.51
383.00	-1.44
384.00	1.77
385.00	-0.98
386.00	-3.75
387.00	-3.28
388.00	-5.06
389.00	-6.33
390.00	-6.57
391.00	-4.75
392.00	-7.44
393.00	-2.75
394.00	-2.51
395.00	-0.46
396.00	-3.68
397.00	-4.74
398.00	-0.79
399.00	-0.36
400.00	-0.25
401.00	-2.42
402.00	-0.54
403.00	-1.39
404.00	-8.52
405.00	-8.44
406.00	-5.60
407.00	-3.36
408.00	-2.32
409.00	-5.61
410.00	-3.05
411.00	-2.02
412.00	-6.87
413.00	-0.07
414.00	-2.80
415.00	-6.86
416.00	-3.54
417.00	-6.22
418.00	-5.32
419.00	-4.06
420.00	-1.39
421.00	-4.67
422.00	-4.20
423.00	-7.81
424.00	-7.20
425.00	1.06
426.00	-7.85
427.00	0.91
428.00	-4.09
429.00	-1.08
430.00	-5.97
431.00	-4.27
432.00	-5.12
433.00	-5.01
434.00	-5.14
435.00	-9.29
436.00	-13.58
437.00	-4.31
438.00	1.82
439.00	-2.52
440.00	-6.78
441.00	-0.81
442.00	-2.77
443.00	-7.73
444.00	-6.93
445.00	-4.08
446.00	0.22
447.00	-3.73
448.00	-5.02
449.00	-4.77
450.00	-4.91
451.00	-2.25
452.00	-5.90
453.00	-3.05
454.00	-4.70
455.00	-0.05
456.00	-5.87
457.00	-5.50
458.00	-7.28
459.00	-5.14
460.00	-5.15
461.00	0.60
462.00	-0.57
463.00	-1.88
464.00	-3.97
465.00	-5.76
466.00	-4.38
467.00	-6.46
468.00	1.19
469.00	-3.40
470.00	-4.94
471.00	-0.85
472.00	-2.17
473.00	-0.55
474.00	-3.41
475.00	-3.76
476.00	-4.49
477.00	-3.50
478.00	-5.79
479.00	-7.32
480.00	-3.41
481.00	-7.64
482.00	-3.15
483.00	-0.35
484.00	-11.58
485.00	-4.37
486.00	-3.56
487.00	-8.94
488.00	-3.97
489.00	-5.53
490.00	-4.73
491.00	-2.98
492.00	-3.57
493.00	1.35
494.00	-3.25
495.00	-3.16
496.00	-4.88
497.00	-4.50
498.00	-7.29
499.00	-3.77
500.00	-4.76
501.00	-4.00
502.00	-1.65
503.00	-10.12
504.00	-4.12
505.00	-0.81
506.00	-3.82
507.00	-6.62
508.00	-3.36
509.00	-2.59
510.00	-5.25
511.00	-7.59
512.00	-4.11
513.00	-4.51
514.00	-3.03
515.00	-5.02
516.00	-4.30
517.00	-5.99
518.00	-1.65
519.00	-5.17
520.00	-7.44
521.00	-9.04
522.00	-9.22
523.00	-2.18
524.00	-21.22
525.00	-5.31
526.00	0.40
527.00	-3.22
528.00	-9.21
529.00	-1.72
530.00	-4.75
531.00	-2.12
532.00	-3.85
533.00	-4.44
534.00	-0.61
535.00	-2.92
536.00	-3.01
537.00	-1.37
538.00	-7.39
539.00	-5.17
540.00	-7.16
541.00	-10.59
542.00	-8.19
543.00	-7.31
544.00	-6.01
545.00	-8.59
546.00	-18.30
547.00	-11.77
548.00	-6.92
549.00	-4.03
550.00	-6.59
551.00	-5.24
552.00	-9.19
553.00	-3.71
554.00	-5.20
555.00	-3.12
556.00	-3.18
557.00	-3.69
558.00	-2.37
559.00	-2.91
560.00	-1.90
561.00	-5.81
562.00	-5.02
563.00	-4.63
564.00	-3.83
565.00	-2.91
566.00	-9.88
567.00	-3.19
568.00	-7.95
569.00	-4.31
570.00	-9.95
571.00	-1.68
572.00	-10.68
573.00	-8.21
574.00	-3.46
575.00	-1.44
