31.000000	0.120505
32.000000	0.141891
33.000000	0.171932
34.000000	0.199937
35.000000	0.210120
36.000000	0.188226
37.000000	0.150547
38.000000	0.122542
39.000000	0.126616
40.000000	0.162258
41.000000	0.190772
42.000000	0.207575
43.000000	0.199428
44.000000	0.168368
45.000000	0.134762
46.000000	0.146983
47.000000	0.187208
48.000000	0.181607
49.000000	0.155129
50.000000	0.128652
51.000000	0.109304
52.000000	0.105230
53.000000	0.118978
54.000000	0.134762
55.000000	0.153602
56.000000	0.188735
57.000000	0.205538
58.000000	0.190772
59.000000	0.155639
60.000000	0.128143
61.000000	0.145964
62.000000	0.187717
63.000000	0.198919
64.000000	0.169386
65.000000	0.132726
66.000000	0.128652
67.000000	0.161749
68.000000	0.196882
69.000000	0.196373
70.000000	0.163276
71.000000	0.130180
72.000000	0.140363
73.000000	0.181607
74.000000	0.206556
75.000000	0.202483
76.000000	0.167859
77.000000	0.132217
78.000000	0.111849
79.000000	0.107267
80.000000	0.132217
81.000000	0.180588
82.000000	0.209611
83.000000	0.216231
84.000000	0.181607
85.000000	0.137308
86.000000	0.121015
87.000000	0.129671
88.000000	0.150547
89.000000	0.186698
90.000000	0.211648
91.000000	0.210120
92.000000	0.174478
93.000000	0.133744
94.000000	0.112868
95.000000	0.111340
96.000000	0.133235
97.000000	0.177533
98.000000	0.190263
99.000000	0.152074
100.000000	0.125088
101.000000	0.161749
102.000000	0.163276
103.000000	0.129161
104.000000	0.135781
105.000000	0.167350
106.000000	0.199937
107.000000	0.193318
108.000000	0.157675
109.000000	0.124070
110.000000	0.110831
111.000000	0.119996
112.000000	0.158694
113.000000	0.193827
114.000000	0.182116
115.000000	0.158185
116.000000	0.133235
117.000000	0.111340
118.000000	0.106249
119.000000	0.139854
120.000000	0.184662
121.000000	0.190772
122.000000	0.156657
123.000000	0.125597
124.000000	0.107776
125.000000	0.111849
126.000000	0.135781
127.000000	0.169896
128.000000	0.202483
129.000000	0.212157
130.000000	0.202992
131.000000	0.175496
132.000000	0.133744
133.000000	0.136290
134.000000	0.171932
135.000000	0.199937
136.000000	0.192299
137.000000	0.160221
138.000000	0.124579
139.000000	0.130689
140.000000	0.171423
141.000000	0.196882
142.000000	0.151056
143.000000	0.144946
144.000000	0.185171
145.000000	0.204520
146.000000	0.165822
147.000000	0.133744
148.000000	0.159203
149.000000	0.196882
150.000000	0.194845
151.000000	0.164804
152.000000	0.129161
153.000000	0.110322
154.000000	0.134762
155.000000	0.179570
156.000000	0.205029
157.000000	0.188735
158.000000	0.141891
159.000000	0.124579
160.000000	0.155129
161.000000	0.193827
162.000000	0.217249
163.000000	0.222341
164.000000	0.192808
165.000000	0.145455
166.000000	0.115923
167.000000	0.113886
168.000000	0.149529
169.000000	0.194336
170.000000	0.202483
171.000000	0.163785
172.000000	0.131707
173.000000	0.157166
174.000000	0.199428
175.000000	0.197900
176.000000	0.152584
